InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
579274,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,29-11-2011 10:01,12.75,13467,United Kingdom,12.75
565915,22576,SWALLOW WOODEN CHRISTMAS DECORATION,5,07-09-2011 15:52,0.85,15752,United Kingdom,4.25
575969,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,20,13-11-2011 12:47,0.29,13571,United Kingdom,5.8
570670,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,11-10-2011 14:39,2.95,14624,United Kingdom,17.7
575507,22619,SET OF 6 SOLDIER SKITTLES,4,10-11-2011 10:32,3.75,17197,United Kingdom,15
574476,21874,GIN AND TONIC MUG,1,04-11-2011 12:20,1.65,17203,United Kingdom,1.65
580043,23404,HOME SWEET HOME BLACKBOARD,2,01-12-2011 12:25,4.95,14527,United Kingdom,9.9
569253,22550,HOLIDAY FUN LUDO,4,03-10-2011 10:55,3.75,13635,United Kingdom,15
571463,22952,60 CAKE CASES VINTAGE CHRISTMAS,48,17-10-2011 14:23,0.55,16463,United Kingdom,26.4
577473,23176,ABC TREASURE BOOK BOX ,1,20-11-2011 11:28,2.25,15919,United Kingdom,2.25
568061,21407,BROWN CHECK CAT DOORSTOP ,1,23-09-2011 13:12,4.25,16910,United Kingdom,4.25
568367,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,26-09-2011 15:51,0.85,15755,United Kingdom,10.2
569823,22607,WOODEN ROUNDERS GARDEN SET ,1,06-10-2011 12:15,9.95,16895,United Kingdom,9.95
578551,22555,PLASTERS IN TIN STRONGMAN,12,24-11-2011 15:05,1.65,12937,United Kingdom,19.8
568539,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,6,27-09-2011 14:07,2.55,13016,United Kingdom,15.3
579402,23157,SET OF 6 NATIVITY MAGNETS ,115,29-11-2011 12:14,1.85,17306,United Kingdom,212.75
570458,84247E,PACK OF 12 CHRISTMAS FUN CARDS,1,10-10-2011 15:39,2.95,14535,United Kingdom,2.95
568901,22294,HEART FILIGREE DOVE  SMALL,48,29-09-2011 13:22,1.25,15050,United Kingdom,60
574700,22112,CHOCOLATE HOT WATER BOTTLE,2,06-11-2011 13:53,4.95,16033,United Kingdom,9.9
579885,22141,CHRISTMAS CRAFT TREE TOP ANGEL,4,30-11-2011 17:37,2.1,15444,United Kingdom,8.4
577696,23312,VINTAGE CHRISTMAS GIFT SACK,2,21-11-2011 11:57,4.15,16406,United Kingdom,8.3
576775,23581,JUMBO BAG PAISLEY PARK,100,16-11-2011 13:21,1.79,13629,United Kingdom,179
567339,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,19-09-2011 15:01,0.83,14146,United Kingdom,6.64
579196,79321,CHILLI LIGHTS,1,28-11-2011 15:54,12.46,14096,United Kingdom,12.46
571671,23415,HOME SWEET HOME HOOK,3,18-10-2011 13:15,1.65,16940,United Kingdom,4.95
578027,22835,HOT WATER BOTTLE I AM SO POORLY,4,22-11-2011 13:29,4.95,15977,United Kingdom,19.8
567909,22619,SET OF 6 SOLDIER SKITTLES,4,22-09-2011 16:53,3.75,13012,United Kingdom,15
566604,84879,ASSORTED COLOUR BIRD ORNAMENT,16,13-09-2011 16:26,1.69,16279,United Kingdom,27.04
580258,85152,HAND OVER THE CHOCOLATE   SIGN ,48,02-12-2011 12:28,1.85,13798,United Kingdom,88.8
578072,23319,BOX OF 6 MINI 50'S CRACKERS,2,22-11-2011 16:02,2.49,17759,United Kingdom,4.98
570337,22367,CHILDRENS APRON SPACEBOY DESIGN,8,10-10-2011 12:23,1.95,16688,United Kingdom,15.6
573369,22796,PHOTO FRAME 3 CLASSIC HANGING,1,30-10-2011 13:19,9.95,16049,United Kingdom,9.95
574655,23209,LUNCH BAG VINTAGE DOILY ,1,06-11-2011 11:35,1.65,16466,United Kingdom,1.65
581333,23526,WALL ART DOG LICENCE ,4,08-12-2011 12:05,5.95,15159,United Kingdom,23.8
575975,22065,CHRISTMAS PUDDING TRINKET POT ,12,13-11-2011 13:18,0.39,13536,United Kingdom,4.68
577524,21485,RETROSPOT HEART HOT WATER BOTTLE,3,20-11-2011 13:33,4.95,16905,United Kingdom,14.85
566249,23399,HOME SWEET HOME HANGING HEART,10,11-09-2011 12:09,0.85,13527,United Kingdom,8.5
575982,22207,FRYING PAN UNION FLAG,1,13-11-2011 13:42,4.25,13798,United Kingdom,4.25
579258,23127,FELTCRAFT GIRL NICOLE KIT,4,29-11-2011 08:21,4.95,15148,United Kingdom,19.8
576398,21481,FAWN BLUE HOT WATER BOTTLE,4,15-11-2011 10:48,3.75,15758,United Kingdom,15
567804,23234,BISCUIT TIN VINTAGE CHRISTMAS,1,22-09-2011 12:13,2.89,17920,United Kingdom,2.89
580502,20992,JAZZ HEARTS PURSE NOTEBOOK,8,04-12-2011 13:15,0.39,16931,United Kingdom,3.12
572913,23340,VINTAGE CHRISTMAS CAKE FRILL,2,26-10-2011 16:21,1.65,15993,United Kingdom,3.3
571475,21915,RED  HARMONICA IN BOX ,2,17-10-2011 14:42,1.25,15033,United Kingdom,2.5
568046,22271,FELTCRAFT DOLL ROSIE,1,23-09-2011 12:16,2.95,18118,United Kingdom,2.95
577469,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,20-11-2011 11:25,1.45,15009,United Kingdom,2.9
581414,21314,SMALL GLASS HEART TRINKET POT,1,08-12-2011 14:39,2.1,14730,United Kingdom,2.1
576599,22600,CHRISTMAS RETROSPOT STAR WOOD,36,15-11-2011 15:06,0.85,14544,United Kingdom,30.6
576598,22946,WOODEN ADVENT CALENDAR CREAM,2,15-11-2011 15:05,16.95,13437,United Kingdom,33.9
574079,23334,IVORY WICKER HEART SMALL,3,02-11-2011 16:19,0.63,17595,United Kingdom,1.89
570088,21156,RETROSPOT CHILDRENS APRON,1,07-10-2011 11:32,1.95,16764,United Kingdom,1.95
580193,23349,ROLL WRAP VINTAGE CHRISTMAS,2,02-12-2011 12:03,1.25,16899,United Kingdom,2.5
575583,22553,PLASTERS IN TIN SKULLS,1,10-11-2011 11:55,1.65,14456,United Kingdom,1.65
565201,22840,ROUND CAKE TIN VINTAGE RED,2,01-09-2011 16:41,7.95,14907,United Kingdom,15.9
567661,82580,BATHROOM METAL SIGN,5,21-09-2011 15:06,0.55,13959,United Kingdom,2.75
571926,22382,LUNCH BAG SPACEBOY DESIGN ,20,19-10-2011 16:41,1.65,16722,United Kingdom,33
575609,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,6,10-11-2011 12:40,1.65,17243,United Kingdom,9.9
578941,21213,PACK OF 72 SKULL CAKE CASES,2,27-11-2011 13:26,0.55,16024,United Kingdom,1.1
578620,22834,HAND WARMER BABUSHKA DESIGN,2,24-11-2011 15:21,2.1,17247,United Kingdom,4.2
580119,23201,JUMBO BAG ALPHABET,1,01-12-2011 16:37,2.08,17920,United Kingdom,2.08
572743,21181,PLEASE ONE PERSON METAL SIGN,12,25-10-2011 16:13,2.1,14482,United Kingdom,25.2
570459,22355,CHARLOTTE BAG SUKI DESIGN,10,10-10-2011 15:42,0.85,15801,United Kingdom,8.5
577503,22556,PLASTERS IN TIN CIRCUS PARADE ,1,20-11-2011 12:34,1.65,18110,United Kingdom,1.65
575085,21621,VINTAGE UNION JACK BUNTING,6,08-11-2011 13:41,8.5,12849,United Kingdom,51
572661,23189,SET OF 12 FORK CANDLES,36,25-10-2011 12:38,2.89,17193,United Kingdom,104.04
567211,22630,DOLLY GIRL LUNCH BOX,2,19-09-2011 11:02,1.95,14159,United Kingdom,3.9
574700,23129,HEART SHAPED HOLLY WREATH,2,06-11-2011 13:53,4.15,16033,United Kingdom,8.3
568655,23393,HOME SWEET HOME CUSHION COVER ,4,28-09-2011 12:20,3.75,17611,United Kingdom,15
573405,21819,GLITTER CHRISTMAS STAR ,6,30-10-2011 15:55,0.39,13822,United Kingdom,2.34
580188,22980,PANTRY SCRUBBING BRUSH,4,02-12-2011 12:02,1.65,16440,United Kingdom,6.6
569702,23329,DECORATIVE WICKER HEART LARGE,6,05-10-2011 16:09,1.65,14396,United Kingdom,9.9
567470,23349,ROLL WRAP VINTAGE CHRISTMAS,3,20-09-2011 12:39,1.25,16624,United Kingdom,3.75
576655,23453,OVAL  MINI PORTRAIT FRAME,8,16-11-2011 10:55,1.95,15687,United Kingdom,15.6
570103,23412,HEART MIRROR ANTIQUE WHITE,1,07-10-2011 12:18,7.5,15719,United Kingdom,7.5
575848,21986,PACK OF 12 PINK POLKADOT TISSUES,6,11-11-2011 12:10,0.39,14178,United Kingdom,2.34
569845,23394,POSTE FRANCE CUSHION COVER,4,06-10-2011 13:41,3.75,14819,United Kingdom,15
580024,20992,JAZZ HEARTS PURSE NOTEBOOK,24,01-12-2011 11:51,0.39,15172,United Kingdom,9.36
568803,84946,ANTIQUE SILVER T-LIGHT GLASS,72,29-09-2011 10:50,1.06,15030,United Kingdom,76.32
577511,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,2,20-11-2011 12:53,1.25,17561,United Kingdom,2.5
569524,23511,EMBROIDERED RIBBON REEL EMILY ,1,04-10-2011 14:42,2.08,14506,United Kingdom,2.08
574721,22452,MEASURING TAPE BABUSHKA PINK,2,06-11-2011 14:43,2.95,17920,United Kingdom,5.9
565478,22383,LUNCH BAG SUKI DESIGN ,2,05-09-2011 11:18,1.65,15005,United Kingdom,3.3
572662,22737,RIBBON REEL CHRISTMAS PRESENT ,5,25-10-2011 12:54,1.65,15443,United Kingdom,8.25
569731,20725,LUNCH BAG RED RETROSPOT,10,06-10-2011 09:48,1.65,13999,United Kingdom,16.5
565932,23203,JUMBO BAG VINTAGE DOILY ,3,08-09-2011 10:35,2.08,16418,United Kingdom,6.24
570818,23395,BELLE JARDINIERE CUSHION COVER,2,12-10-2011 12:47,3.75,17841,United Kingdom,7.5
573904,21811,HANGING HEART WITH BELL,7,01-11-2011 14:54,0.39,14505,United Kingdom,2.73
580307,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,02-12-2011 14:30,0.85,12970,United Kingdom,0.85
580133,22911,PAPER CHAIN KIT LONDON,3,01-12-2011 18:43,2.95,15531,United Kingdom,8.85
576846,23569,TRADTIONAL ALPHABET STAMP SET,4,16-11-2011 15:35,4.95,13500,United Kingdom,19.8
568198,22296,HEART IVORY TRELLIS LARGE,3,25-09-2011 14:52,1.65,16771,United Kingdom,4.95
577740,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,4,21-11-2011 13:36,0.29,17625,United Kingdom,1.16
581149,21446,12 RED ROSE PEG PLACE SETTINGS,2,07-12-2011 14:12,1.25,15471,United Kingdom,2.5
579433,22560,TRADITIONAL MODELLING CLAY,24,29-11-2011 13:15,1.25,17466,United Kingdom,30
570200,84247E,PACK OF 12 CHRISTMAS FUN CARDS,1,07-10-2011 16:03,2.95,16918,United Kingdom,2.95
566261,22595,GINGHAM HEART DECORATION,12,11-09-2011 12:46,0.85,13372,United Kingdom,10.2
577062,22091,EMPIRE TISSUE BOX,36,17-11-2011 14:40,0.39,18221,United Kingdom,14.04
576062,85199L,LARGE HANGING IVORY & RED WOOD BIRD,48,13-11-2011 15:30,0.65,12867,United Kingdom,31.2
577286,21864,UNION JACK FLAG PASSPORT COVER ,1,18-11-2011 12:39,2.1,14606,United Kingdom,2.1
581126,23495,SET OF 3 PANTRY WOODEN SPOONS,12,07-12-2011 12:43,1.25,18272,United Kingdom,15
568193,23014,GLASS APOTHECARY BOTTLE ELIXIR,12,25-09-2011 14:37,3.45,17107,United Kingdom,41.4
578147,47310M,SMALL POP BOX FUNKY MONKEY,2,23-11-2011 11:09,1.25,12748,United Kingdom,2.5
573305,23554,LANDMARK FRAME OXFORD STREET,2,28-10-2011 16:13,12.5,17837,United Kingdom,25
568204,22027,TEA PARTY BIRTHDAY CARD,12,25-09-2011 15:25,0.42,13670,United Kingdom,5.04
568224,23504,PLAYING CARDS JUBILEE UNION JACK,1,26-09-2011 10:22,1.25,17377,United Kingdom,1.25
572566,21498,RED RETROSPOT WRAP ,25,25-10-2011 10:17,0.42,13050,United Kingdom,10.5
574536,22659,LUNCH BOX I LOVE LONDON,1,04-11-2011 14:35,1.95,15707,United Kingdom,1.95
581579,22386,JUMBO BAG PINK POLKADOT,10,09-12-2011 12:19,1.79,17581,United Kingdom,17.9
568904,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,29-09-2011 13:29,1.25,14691,United Kingdom,15
570806,22555,PLASTERS IN TIN STRONGMAN,30,12-10-2011 12:42,1.65,13115,United Kingdom,49.5
578516,20982,12 PENCILS TALL TUBE SKULLS,24,24-11-2011 13:53,0.85,14591,United Kingdom,20.4
580305,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,1,02-12-2011 14:26,0.42,12970,United Kingdom,0.42
565808,23110,PARISIENNE KEY CABINET ,4,07-09-2011 10:56,5.75,16843,United Kingdom,23
570103,23236,STORAGE TIN VINTAGE DOILY ,1,07-10-2011 12:18,2.89,15719,United Kingdom,2.89
573898,22144,CHRISTMAS CRAFT LITTLE FRIENDS,5,01-11-2011 14:35,2.1,14562,United Kingdom,10.5
580143,23235,STORAGE TIN VINTAGE LEAF,6,02-12-2011 09:32,2.89,13297,United Kingdom,17.34
580527,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,04-12-2011 15:19,1.65,13736,United Kingdom,3.3
568517,22093,MOTORING TISSUE BOX,1,27-09-2011 12:52,0.39,14456,United Kingdom,0.39
569546,22267,EASTER DECORATION EGG BUNNY ,1,04-10-2011 16:39,0.39,15276,United Kingdom,0.39
567153,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,16-09-2011 16:25,3.95,14056,United Kingdom,3.95
570228,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,09-10-2011 13:28,3.75,15821,United Kingdom,15
571660,22704,WRAP RED APPLES ,25,18-10-2011 12:49,0.42,16191,United Kingdom,10.5
576508,22621,TRADITIONAL KNITTING NANCY,3,15-11-2011 12:02,1.65,17777,United Kingdom,4.95
574015,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,2,02-11-2011 12:03,4.95,15576,United Kingdom,9.9
566849,20727,LUNCH BAG  BLACK SKULL.,10,15-09-2011 12:03,1.65,16341,United Kingdom,16.5
572103,23559,WOODLAND BUNNIES LOLLY MAKERS,1,20-10-2011 15:57,2.08,17571,United Kingdom,2.08
580503,21098,CHRISTMAS TOILET ROLL,3,04-12-2011 13:20,1.25,13956,United Kingdom,3.75
578023,23275,SET OF 3 HANGING OWLS OLLIE BEAK,24,22-11-2011 13:25,1.25,17502,United Kingdom,30
570223,20758,ABSTRACT CIRCLES POCKET BOOK,3,09-10-2011 13:11,0.85,15787,United Kingdom,2.55
567333,23206,LUNCH BAG APPLE DESIGN,10,19-09-2011 14:55,1.65,14282,United Kingdom,16.5
578783,22619,SET OF 6 SOLDIER SKITTLES,1,25-11-2011 11:58,3.75,12748,United Kingdom,3.75
569667,20981,12 PENCILS TALL TUBE WOODLAND,12,05-10-2011 13:42,0.85,17521,United Kingdom,10.2
569224,22614,PACK OF 12 SPACEBOY TISSUES,1,02-10-2011 14:00,0.39,15701,United Kingdom,0.39
568046,23068,ALUMINIUM STAMPED HEART,1,23-09-2011 12:16,2.49,18118,United Kingdom,2.49
574100,22563,HAPPY STENCIL CRAFT,2,03-11-2011 10:13,1.25,14098,United Kingdom,2.5
567189,23315,IVORY REFECTORY CLOCK,2,19-09-2011 09:10,9.95,17069,United Kingdom,19.9
574088,22107,PIZZA PLATE IN BOX,4,03-11-2011 08:56,3.75,18044,United Kingdom,15
568951,21775,DECORATIVE FLORE BATHROOM BOTTLE,12,29-09-2011 15:26,1.25,17724,United Kingdom,15
567798,21622,VINTAGE UNION JACK CUSHION COVER,6,22-09-2011 12:00,4.95,13089,United Kingdom,29.7
572552,22732,3D VINTAGE CHRISTMAS STICKERS ,1,24-10-2011 17:07,2.46,14096,United Kingdom,2.46
578931,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,27-11-2011 12:40,2.95,16942,United Kingdom,2.95
576933,21967,PACK OF 12 SKULL TISSUES,1,17-11-2011 11:29,0.39,15529,United Kingdom,0.39
576075,82552,WASHROOM METAL SIGN,2,13-11-2011 16:16,1.45,15861,United Kingdom,2.9
577052,22970,LONDON BUS COFFEE MUG,6,17-11-2011 14:08,2.55,17397,United Kingdom,15.3
580632,22083,PAPER CHAIN KIT RETROSPOT,1,05-12-2011 12:16,2.95,16360,United Kingdom,2.95
580105,22075,6 RIBBONS ELEGANT CHRISTMAS ,24,01-12-2011 15:24,1.65,17675,United Kingdom,39.6
576778,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,16-11-2011 13:24,2.95,16085,United Kingdom,14.75
574934,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,07-11-2011 16:50,1.25,16717,United Kingdom,15
581420,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,08-12-2011 15:09,0.83,16358,United Kingdom,9.96
566405,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,12,12-09-2011 13:41,3.75,17919,United Kingdom,45
578262,22356,CHARLOTTE BAG PINK POLKADOT,2,23-11-2011 13:27,0.85,18283,United Kingdom,1.7
578031,22470,HEART OF WICKER LARGE,6,22-11-2011 13:41,2.95,15796,United Kingdom,17.7
569538,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,04-10-2011 15:55,3.75,14462,United Kingdom,15
577554,23311,VINTAGE CHRISTMAS STOCKING ,2,20-11-2011 15:35,2.55,15533,United Kingdom,5.1
578790,23419,HOME SWEET HOME BOTTLE ,1,25-11-2011 12:20,2.08,14966,United Kingdom,2.08
572289,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,2,23-10-2011 12:37,1.65,13782,United Kingdom,3.3
576339,84375,SET OF 20 KIDS COOKIE CUTTERS,4,14-11-2011 15:27,4.13,14096,United Kingdom,16.52
576362,21621,VINTAGE UNION JACK BUNTING,4,14-11-2011 17:11,8.5,14755,United Kingdom,34
571268,21429,RED GINGHAM ROSE JEWELLERY BOX,12,16-10-2011 12:06,1.95,15351,United Kingdom,23.4
569897,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,2,06-10-2011 16:01,1.25,17813,United Kingdom,2.5
566717,22175,PINK OWL SOFT TOY,2,14-09-2011 12:14,2.95,17841,United Kingdom,5.9
574733,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,12,06-11-2011 15:17,0.39,17082,United Kingdom,4.68
565734,82552,WASHROOM METAL SIGN,1,06-09-2011 12:15,1.45,17191,United Kingdom,1.45
570458,82494L,WOODEN FRAME ANTIQUE WHITE ,12,10-10-2011 15:39,2.95,14535,United Kingdom,35.4
574149,23485,BOTANICAL GARDENS WALL CLOCK ,1,03-11-2011 11:29,25,13709,United Kingdom,25
575889,84978,HANGING HEART JAR T-LIGHT HOLDER,6,11-11-2011 14:09,1.25,16433,United Kingdom,7.5
566972,23230,WRAP ALPHABET DESIGN,25,16-09-2011 09:13,0.42,16573,United Kingdom,10.5
576364,21902,"KEY FOB , FRONT  DOOR ",1,14-11-2011 17:40,0.65,15009,United Kingdom,0.65
566726,35933,PINK STOCKING CHRISTMAS DECORATION,4,14-09-2011 13:12,0.38,15021,United Kingdom,1.52
567178,21754,HOME BUILDING BLOCK WORD,1,18-09-2011 14:08,6.25,17858,United Kingdom,6.25
570880,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,13-10-2011 09:16,2.89,14291,United Kingdom,17.34
579168,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,15,28-11-2011 14:12,0.29,17806,United Kingdom,4.35
581449,23462,ROCOCO WALL MIRROR WHITE,1,08-12-2011 17:37,19.95,12748,United Kingdom,19.95
579430,22867,HAND WARMER BIRD DESIGN,1,29-11-2011 13:06,2.1,12748,United Kingdom,2.1
571641,35599B,BLACK CHRISTMAS TREE 120CM,6,18-10-2011 12:07,1.95,17135,United Kingdom,11.7
571441,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,3,17-10-2011 13:31,3.29,14096,United Kingdom,9.87
567742,23438, RED SPOT GIFT BAG LARGE,12,22-09-2011 10:47,1.25,14261,United Kingdom,15
569533,23270,SET OF 2 CERAMIC PAINTED HEARTS ,1,04-10-2011 15:21,1.45,16374,United Kingdom,1.45
577610,22835,HOT WATER BOTTLE I AM SO POORLY,4,21-11-2011 09:55,4.95,15373,United Kingdom,19.8
579037,22727,ALARM CLOCK BAKELIKE RED ,16,28-11-2011 10:23,3.75,13418,United Kingdom,60
570129,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,07-10-2011 13:34,1.65,12885,United Kingdom,19.8
568553,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,27-09-2011 15:17,0.83,15674,United Kingdom,13.28
573414,23410,CURIO CABINET LINEN AND LACE ,1,30-10-2011 16:15,8.15,16877,United Kingdom,8.15
570342,22147,FELTCRAFT BUTTERFLY HEARTS,12,10-10-2011 12:26,1.45,17706,United Kingdom,17.4
567967,20718,RED RETROSPOT SHOPPER BAG,1,23-09-2011 09:39,1.25,15858,United Kingdom,1.25
569848,22847,BREAD BIN DINER STYLE IVORY,4,06-10-2011 13:48,14.95,16316,United Kingdom,59.8
575902,22332,SKULLS PARTY BAG + STICKER SET,8,11-11-2011 15:20,1.65,15544,United Kingdom,13.2
575034,23389,SPACEBOY MINI BACKPACK,1,08-11-2011 11:38,4.15,15573,United Kingdom,4.15
579885,85199S,SMALL HANGING IVORY/RED WOOD BIRD,26,30-11-2011 17:37,0.42,15444,United Kingdom,10.92
581352,23106,ZINC HEARTS PLANT POT HOLDER,2,08-12-2011 12:26,0.79,14698,United Kingdom,1.58
578147,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,23-11-2011 11:09,0.85,12748,United Kingdom,1.7
573266,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,24,28-10-2011 12:40,1.25,15290,United Kingdom,30
580956,22175,PINK OWL SOFT TOY,3,06-12-2011 14:23,2.95,17841,United Kingdom,8.85
580101,22942,CHRISTMAS LIGHTS 10 SANTAS ,2,01-12-2011 15:12,8.5,15144,United Kingdom,17
581474,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,08-12-2011 20:01,1.65,12748,United Kingdom,1.65
575639,22115,METAL SIGN EMPIRE TEA,12,10-11-2011 13:49,0.79,15289,United Kingdom,9.48
579132,21822,GLITTER CHRISTMAS TREE WITH BELLS,6,28-11-2011 12:35,0.79,15022,United Kingdom,4.74
572066,21812,GARLAND WITH HEARTS AND BELLS,12,20-10-2011 13:07,4.95,15159,United Kingdom,59.4
581571,21137,BLACK RECORD COVER FRAME,24,09-12-2011 12:00,3.39,15311,United Kingdom,81.36
580305,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,02-12-2011 14:26,1.25,12970,United Kingdom,1.25
573512,22970,LONDON BUS COFFEE MUG,36,31-10-2011 12:30,2.1,17951,United Kingdom,75.6
578836,22995,TRAVEL CARD WALLET SUKI,5,25-11-2011 15:47,0.42,13069,United Kingdom,2.1
579538,20668,DISCO BALL CHRISTMAS DECORATION,864,30-11-2011 10:04,0.1,14062,United Kingdom,86.4
581412,22111,SCOTTIE DOG HOT WATER BOTTLE,2,08-12-2011 14:38,4.95,14415,United Kingdom,9.9
569424,22436,12 COLOURED PARTY BALLOONS,10,04-10-2011 10:49,0.65,15529,United Kingdom,6.5
573083,21901,"KEY FOB , BACK DOOR ",4,27-10-2011 14:22,0.65,13735,United Kingdom,2.6
578255,20982,12 PENCILS TALL TUBE SKULLS,3,23-11-2011 12:58,0.85,14675,United Kingdom,2.55
573334,23169,CLASSIC GLASS COOKIE JAR,24,30-10-2011 11:35,3.75,12912,United Kingdom,90
580221,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,4,02-12-2011 12:13,4.95,14092,United Kingdom,19.8
578022,47594A,CAROUSEL DESIGN WASHBAG,1,22-11-2011 13:25,1.95,17371,United Kingdom,1.95
569670,23392,SPACEBOY ROCKET LOLLY MAKERS,1,05-10-2011 13:47,2.08,14730,United Kingdom,2.08
566016,23126,FELTCRAFT GIRL AMELIE KIT,4,08-09-2011 12:20,4.95,15144,United Kingdom,19.8
568392,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,27-09-2011 10:08,0.85,14272,United Kingdom,8.5
573139,21926,RED/CREAM STRIPE CUSHION COVER ,4,27-10-2011 17:29,1.25,14716,United Kingdom,5
569491,23209,LUNCH BAG VINTAGE DOILY ,1,04-10-2011 13:25,1.65,14056,United Kingdom,1.65
568715,22961,JAM MAKING SET PRINTED,1,28-09-2011 16:07,1.45,17783,United Kingdom,1.45
580129,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,01-12-2011 18:03,1.25,17426,United Kingdom,15
580062,23486,ANTIQUE HEART SHELF UNIT,1,01-12-2011 13:28,16.65,15862,United Kingdom,16.65
574914,21731,RED TOADSTOOL LED NIGHT LIGHT,2,07-11-2011 16:16,1.65,17109,United Kingdom,3.3
575607,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1,10-11-2011 12:37,3.29,14096,United Kingdom,3.29
569367,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,03-10-2011 15:28,3.75,13994,United Kingdom,7.5
567184,22687,DOORMAT CHRISTMAS VILLAGE,2,18-09-2011 15:41,8.25,16033,United Kingdom,16.5
572462,15056BL,EDWARDIAN PARASOL BLACK,60,24-10-2011 13:06,4.95,18240,United Kingdom,297
568180,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,25-09-2011 13:42,2.95,15429,United Kingdom,5.9
565243,71459,HANGING JAM JAR T-LIGHT HOLDERS,36,02-09-2011 10:20,0.85,16735,United Kingdom,30.6
572037,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,8,20-10-2011 12:07,2.89,17365,United Kingdom,23.12
566286,20712,JUMBO BAG WOODLAND ANIMALS,10,11-09-2011 14:58,2.08,14057,United Kingdom,20.8
567408,23405,HOME SWEET HOME 2 DRAWER CABINET,4,20-09-2011 10:47,4.95,14201,United Kingdom,19.8
566408,22538,MINI JIGSAW GO TO THE FAIR,1,12-09-2011 13:43,0.42,16984,United Kingdom,0.42
566601,22083,PAPER CHAIN KIT RETROSPOT,1,13-09-2011 15:57,2.95,16469,United Kingdom,2.95
578153,22233,JIGSAW RABBIT AND BIRDHOUSE,1,23-11-2011 11:22,0.59,12748,United Kingdom,0.59
578807,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,25-11-2011 13:10,2.08,17491,United Kingdom,20.8
573808,23567,EGG CUP HENRIETTA HEN PINK,2,01-11-2011 11:29,1.25,14419,United Kingdom,2.5
568058,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,23-09-2011 12:58,2.95,18188,United Kingdom,35.4
575331,23199,JUMBO BAG APPLES,10,09-11-2011 13:52,2.08,13209,United Kingdom,20.8
581475,22955,36 FOIL STAR CAKE CASES ,24,09-12-2011 08:39,0.79,13069,United Kingdom,18.96
573921,21174,POTTERING IN THE SHED METAL SIGN,12,02-11-2011 08:44,2.08,16352,United Kingdom,24.96
566561,22548,HEADS AND TAILS SPORTING FUN,12,13-09-2011 12:13,1.25,18145,United Kingdom,15
566482,22111,SCOTTIE DOG HOT WATER BOTTLE,3,13-09-2011 09:43,4.95,16609,United Kingdom,14.85
565386,21466,RED FLOWER CROCHET FOOD COVER,1,02-09-2011 15:48,3.75,17997,United Kingdom,3.75
575989,22082,RIBBON REEL STRIPES DESIGN ,2,13-11-2011 14:20,1.65,14698,United Kingdom,3.3
572036,85099B,JUMBO BAG RED RETROSPOT,15,20-10-2011 12:04,2.08,18149,United Kingdom,31.2
